payment_id,installation_id,amount_xaf,payment_date,channel,status,operator_code
MOMO-46978719-275,3596,-1300.0,2025-05-06,mtn_momo,success,MTN883
MOMO-62059462-184,913,5600.0,27-01-2024,mtn_momo,success,MTN411
MOMO-19860025-782,2932,9800.0,14-02-2025,mtn_momo,success,MTN543
CASH-74105106-763,2139,10300.0,22/10/2024,cash,success,
CASH-42799679-938,2417,5600.0,2025-09-11,cash,success,
MOMO-91406857-496,1986,3900.0,12/10/2025,mtn_momo,success,MTN180
ORMN-83084110-454,3427,3500.0,05-05-2025,orange_money,reversed,ORANGE_MONEY
ORMN-19343808-252,1046,7800.0,20/02/2025,orange_money,success,OM-CM
MOMO-52864627-928,1321,7600.0,2024-07-29,mtn_momo,success,MTN241
MOMO-43467606-181,3510,140200.0,01/02/2025,mtn_momo,success,MTN379
MOMO-81972701-257,330,6500.0,2025/03/03,mtn_momo,pending,MTN550
MOMO-52060435-722,4087,29300.0,2025-07-07,mtn_momo,success,MTN276
ORMN-89488562-888,438,13700.0,25/10/2024,orange_money,success,OM74
ORMN-90532619-333,2523,40300.0,2024-11-13,orange_money,success,OM237
ORMN-30393619-840,1061,5300.0,2025/08/29,orange_money,failed,OM58
CASH-83823093-549,4536,8400.0,2025-07-26,cash,success,
ORMN-83123845-949,3070,5700.0,15/11/2025,orange_money,success,ORANGE_MONEY
ORMN-18949735-882,2014,15700.0,2024-12-25,orange_money,success,ORANGE_MONEY
CASH-53192616-849,2884,8600.0,11-10-2024,cash,failed,
ORMN-86515142-674,217,9700.0,2024-07-06,orange_money,success,OM-CM
MOMO-29270325-419,3600,43100.0,14/02/2025,mtn_momo,success,MTN376
ORMN-25850505-179,2471,3600.0,2025/05/02,orange_money,success,ORANGE_MONEY
MOMO-96341843-525,1774,16700.0,2024/06/01,mtn_momo,reversed,MTN840
ORMN-93822621-335,1442,9600.0,2025-04-12,orange_money,success,OM-CM
ORMN-20379028-364,3667,30200.0,11-12-2025,orange_money,success,OM237
ORMN-10123579-409,2302,7900.0,2025-02-12,orange_money,success,OM-CM
BNKT-56021682-390,3329,4000.0,03/10/2024,bank_transfer,pending,SGBC5238
CASH-39927740-474,1250,-3300.0,2025-06-18,cash,success,
BNKT-50377986-256,859,4400.0,18-09-2025,bank_transfer,success,SGBC4139
ORMN-59364559-726,1093,29600.0,21-11-2024,orange_money,success,OM237
MOMO-58723025-796,143,7500.0,26/11/2024,mtn_momo,success,MTN803
MOMO-52205402-969,4424,12400.0,2025-07-29,mtn_momo,success,MTN880
MOMO-46120643-952,2148,5700.0,29/12/2025,mtn_momo,success,MTN933
ORMN-92323824-261,912,41300.0,28-04-2025,orange_money,success,ORANGE_MONEY
MOMO-85434978-658,910,17300.0,06-10-2024,mtn_momo,success,MTN321
ORMN-38901101-454,3864,15800.0,2024/08/26,orange_money,success,OM-CM
MOMO-53297227-727,2923,117300.0,16-03-2025,mtn_momo,success,MTN201
MOMO-11439464-748,839,5100.0,26-02-2025,mtn_momo,success,MTN512
ORMN-90177642-106,1302,7300.0,13-04-2024,orange_money,success,OM-CM
ORMN-96801395-837,3840,29900.0,2024/04/17,orange_money,success,OM46
ORMN-88719017-864,1890,7600.0,2025-04-23,orange_money,success,ORANGE_MONEY
ORMN-38140032-247,193,8700.0,03-07-2024,orange_money,success,OM-CM
MOMO-96290547-250,2216,15100.0,2025-06-09,mtn_momo,success,MTN751
ORMN-75397861-936,1992,15700.0,22/09/2024,orange_money,success,OM36
ORMN-56185147-946,2362,7700.0,19/04/2025,orange_money,success,OM237
MOMO-15222345-857,3650,4200.0,07/10/2025,mtn_momo,success,MTN352
MOMO-15799830-200,1345,14800.0,18-05-2024,mtn_momo,success,MTN585
MOMO-35448043-246,3628,16900.0,2025-01-29,mtn_momo,pending,MTN929
ORMN-65863134-521,3104,12900.0,16-06-2025,orange_money,success,OM94
ORMN-14565191-592,4208,6600.0,2024/09/24,orange_money,success,ORANGE_MONEY
MOMO-14730674-632,3691,3500.0,16-03-2025,mtn_momo,success,MTN888
CASH-29102269-396,4660,15300.0,26/07/2025,cash,success,
MOMO-35941571-634,4710,9300.0,04-11-2024,mtn_momo,success,MTN789
CASH-77694559-456,4656,16100.0,2025/11/06,cash,success,
MOMO-42620599-505,437,31000.0,08/06/2024,mtn_momo,failed,MTN911
ORMN-55138862-314,1247,29400.0,2025/12/25,orange_money,reversed,OM237
CASH-99994761-511,659,4100.0,08/02/2025,cash,success,
ORMN-24548710-379,130,5400.0,22/07/2025,orange_money,success,OM237
BNKT-12463170-571,2924,9900.0,11-07-2024,bank_transfer,success,SGBC3774
MOMO-60642879-983,764,0.0,29/10/2024,mtn_momo,success,MTN224
ORMN-53913672-949,2468,7800.0,2025-02-09,orange_money,success,OM237
MOMO-52552905-359,2734,13800.0,2024/04/20,mtn_momo,failed,MTN928
MOMO-64953972-693,462,10600.0,2024/04/27,mtn_momo,success,MTN393
ORMN-23529310-450,4649,8400.0,2025-10-20,orange_money,success,ORANGE_MONEY
ORMN-82390088-537,4539,-2100.0,2025/01/31,orange_money,success,OM-CM
MOMO-68609949-192,3510,79600.0,12/07/2024,mtn_momo,success,MTN883
MOMO-97481199-560,1345,17500.0,2024/03/07,mtn_momo,failed,MTN277
MOMO-19453610-666,799,5400.0,2025/10/23,mtn_momo,failed,MTN343
ORMN-96817436-794,2071,6700.0,2025-09-17,orange_money,failed,ORANGE_MONEY
ORMN-99974443-775,1818,17700.0,30/03/2025,orange_money,success,ORANGE_MONEY
CASH-64361412-393,1297,27100.0,2025-06-11,cash,success,
MOMO-19798703-724,3397,3800.0,2024-05-08,mtn_momo,success,MTN139
BNKT-58814857-591,3596,11500.0,2024/03/05,bank_transfer,success,SGBC9104
MOMO-39315834-489,1462,11000.0,27/08/2024,mtn_momo,success,MTN910
ORMN-27590280-693,2553,6300.0,2024-12-28,orange_money,success,OM52
ORMN-81332086-394,2580,-4200.0,28-07-2025,orange_money,success,OM30
MOMO-67907234-110,684,12600.0,20-04-2025,mtn_momo,success,MTN512
MOMO-13800467-926,3089,7800.0,04-10-2025,mtn_momo,success,MTN576
ORMN-96917526-360,1852,6600.0,06/01/2025,orange_money,success,OM31
CASH-30154861-266,451,4700.0,2025-06-05,cash,pending,
MOMO-27065034-413,1507,12000.0,14-09-2025,mtn_momo,success,MTN783
MOMO-27202662-389,1548,24400.0,24-10-2024,mtn_momo,success,MTN151
ORMN-32878163-128,1037,13200.0,05/06/2025,orange_money,success,ORANGE_MONEY
MOMO-55076888-453,4123,42400.0,2025-06-07,mtn_momo,success,MTN583
MOMO-89414114-149,4461,37000.0,26/05/2024,mtn_momo,success,MTN116
MOMO-60567843-826,3911,4700.0,24/06/2025,mtn_momo,success,MTN789
ORMN-81439810-962,2092,9800.0,2024-05-20,orange_money,success,OM-CM
ORMN-35556616-656,2269,13600.0,07-04-2025,orange_money,pending,OM-CM
MOMO-35707120-166-DUP,1437,3600.0,02-09-2025,mtn_momo,success,MTN172
MOMO-92876375-205,4050,11200.0,28-04-2024,mtn_momo,success,
MOMO-63839840-165,1098,14500.0,2025/12/09,mtn_momo,success,MTN503
MOMO-92160444-697,1422,17300.0,15-01-2025,mtn_momo,failed,MTN856
MOMO-65742772-510,3277,34200.0,02/04/2025,mtn_momo,pending,MTN231
CASH-84071416-750,4298,8000.0,2024/08/15,cash,success,
MOMO-46107969-827,752,10400.0,2024-11-24,mtn_momo,failed,MTN244
MOMO-33855327-909,1015,21400.0,2025-10-09,mtn_momo,pending,MTN484
ORMN-45841980-887,4635,6300.0,06-05-2025,orange_money,success,OM-CM
CASH-98370454-552,4444,102100.0,2024-03-06,cash,success,
ORMN-82157409-368,2773,10900.0,12-05-2024,orange_money,success,OM237
MOMO-94976779-629,2791,32700.0,09/11/2024,mtn_momo,reversed,MTN532
MOMO-31817657-664,485,107200.0,14-02-2024,mtn_momo,success,MTN133
MOMO-69711294-258,2338,10300.0,2025-08-31,mtn_momo,success,MTN943
MOMO-97163675-279,974,15300.0,2025/10/19,mtn_momo,success,MTN377
CASH-59060259-353,1954,5700.0,20/05/2024,cash,success,
MOMO-94573093-590,3897,14600.0,22-03-2025,mtn_momo,success,MTN707
ORMN-71970172-925,2573,16500.0,2025-04-13,orange_money,success,OM76
CASH-38263565-187,809,113900.0,2025/07/02,cash,success,
ORMN-56392016-684,1973,10000.0,11/10/2025,orange_money,failed,OM55
MOMO-78113172-292,980,25400.0,2025-07-31,mtn_momo,failed,MTN983
MOMO-49823100-418,1082,9900.0,2025-10-13,mtn_momo,success,MTN847
ORMN-69016286-171,548,11700.0,23-11-2024,orange_money,success,OM-CM
CASH-30275325-965,3748,8300.0,2025/12/05,cash,success,
CASH-77617684-154,4543,5900.0,2024-12-06,cash,pending,
ORMN-94328179-428,3240,8600.0,28-10-2025,orange_money,success,OM237
ORMN-66146971-203,1372,17400.0,20/03/2025,orange_money,success,OM237
MOMO-72410190-699,1690,5600.0,2025/06/23,mtn_momo,success,MTN169
CASH-40690136-152,18,19400.0,2025/01/01,cash,success,
ORMN-52802713-654,654,51600.0,18-06-2024,orange_money,failed,OM34
CASH-46448501-883,2058,14100.0,01-11-2025,cash,failed,
CASH-16260899-823,1786,122700.0,13/06/2024,cash,success,
ORMN-59115365-246,3405,9800.0,2024-01-27,orange_money,failed,OM-CM
CASH-44935234-373,3591,22100.0,2025/12/20,cash,success,
ORMN-38639608-580,1734,5900.0,13/07/2024,orange_money,failed,OM54
ORMN-87176224-804,426,43800.0,05-09-2024,orange_money,failed,OM79
MOMO-72011264-964,3640,17800.0,01-02-2024,mtn_momo,failed,MTN759
ORMN-99436734-348,3675,5400.0,2024-09-01,orange_money,success,OM237
MOMO-66885135-242,2184,6500.0,2024-04-03,mtn_momo,success,MTN634
MOMO-12163024-636,1386,4300.0,19/03/2024,mtn_momo,success,MTN291
ORMN-67348202-136,3811,7000.0,27/03/2024,orange_money,success,OM237
ORMN-31371608-205,4070,8200.0,18/01/2025,orange_money,success,ORANGE_MONEY
CASH-97171216-850,1517,109500.0,2024-02-10,cash,success,
ORMN-51051825-869,3476,4300.0,05/11/2024,orange_money,success,ORANGE_MONEY
MOMO-94995793-274,1010,15500.0,30-01-2024,mtn_momo,success,MTN772
MOMO-99773059-449,177,16600.0,14/03/2024,mtn_momo,success,MTN244
ORMN-97092379-506,2724,6400.0,03/08/2024,orange_money,success,OM237
ORMN-29543538-969,1646,7100.0,2025/09/09,orange_money,success,OM-CM
CASH-77350328-593,852,23700.0,05/05/2025,cash,success,
ORMN-71248735-764,3776,17800.0,2024/08/23,orange_money,success,OM-CM
BNKT-96113821-831,1752,11100.0,14/10/2025,bank_transfer,success,SGBC2381
ORMN-56426993-542,2188,6800.0,06-02-2025,orange_money,pending,OM-CM
ORMN-80295941-761,2449,36600.0,2025-05-27,orange_money,success,OM237
ORMN-48657661-405,2480,7700.0,24-07-2025,orange_money,failed,OM48
ORMN-33440736-838,4354,13300.0,05-11-2024,orange_money,success,OM46
MOMO-85488256-154,2664,11100.0,08/07/2024,mtn_momo,success,MTN519
CASH-96564121-689,878,143800.0,2025/01/06,cash,success,
MOMO-55564409-511,2507,26800.0,30-01-2025,mtn_momo,reversed,MTN528
MOMO-43849115-102,1635,17400.0,23/07/2024,mtn_momo,pending,MTN276
MOMO-36440748-403,3595,17500.0,2024-06-22,mtn_momo,success,MTN971
MOMO-81349669-388,2751,8800.0,10/12/2024,mtn_momo,success,MTN787
MOMO-51716012-828,2001,4900.0,14/06/2025,mtn_momo,success,MTN401
CASH-96882862-744,1699,9600.0,2025-06-13,cash,success,
MOMO-31595392-267,3930,5800.0,06/08/2024,mtn_momo,failed,MTN781
MOMO-54277786-137,3225,7800.0,2024-08-30,mtn_momo,success,MTN168
ORMN-15160186-594,3697,41100.0,27-01-2024,orange_money,reversed,OM237
MOMO-95104251-918,2391,7700.0,21/06/2025,mtn_momo,success,MTN837
ORMN-72866108-346,2643,5300.0,2025/08/07,orange_money,success,ORANGE_MONEY
ORMN-73426383-167,2064,6700.0,25/12/2024,orange_money,success,OM56
CASH-35438815-683,3086,38400.0,2025-08-19,cash,success,
MOMO-58057789-677,344,7600.0,2025-08-03,mtn_momo,success,MTN770
MOMO-68389904-549,3069,15400.0,03/03/2025,mtn_momo,success,MTN440
MOMO-51792210-850,3786,25900.0,2025/11/20,mtn_momo,success,MTN914
BNKT-97173440-774,4603,4700.0,22/03/2024,bank_transfer,success,SGBC9696
MOMO-61352082-921-DUP,1367,14900.0,30/07/2025,mtn_momo,failed,MTN406
MOMO-71168476-822,1554,6700.0,2024-09-12,mtn_momo,success,MTN415
ORMN-19913330-860,1099,15300.0,2024-06-20,orange_money,success,OM237
MOMO-67098608-923,4654,4500.0,2024-04-06,mtn_momo,reversed,MTN121
ORMN-25008010-821,1226,15300.0,2024/11/16,orange_money,success,OM41
ORMN-77173827-642,3604,4700.0,2025-10-22,orange_money,success,OM95
ORMN-99538647-840,1661,17100.0,2025-11-06,orange_money,failed,OM25
MOMO-80401529-295,1312,10900.0,12-11-2024,mtn_momo,success,MTN102
ORMN-16860818-765,4688,17400.0,21-04-2025,orange_money,success,ORANGE_MONEY
ORMN-25945215-722,1865,7800.0,2025-10-19,orange_money,success,OM-CM
CASH-21873970-156,3133,4900.0,2025-11-02,cash,success,
MOMO-53602580-700,4404,6200.0,12-02-2024,mtn_momo,success,MTN447
MOMO-89432976-472,4607,39200.0,2024-10-27,mtn_momo,pending,MTN171
ORMN-37122097-289,1270,7000.0,14-10-2024,orange_money,failed,OM50
CASH-77304712-464,126,8900.0,24-05-2025,cash,success,
MOMO-16792550-150,4257,14700.0,28-10-2024,mtn_momo,success,MTN529
ORMN-35404745-702,3840,42800.0,2024-12-19,orange_money,success,OM-CM
ORMN-42123520-154,3867,12500.0,27/06/2024,orange_money,failed,OM237
MOMO-53455615-206,2933,32100.0,09-06-2024,mtn_momo,success,MTN621
MOMO-38113716-459,1043,0.0,07-08-2025,mtn_momo,success,MTN791
ORMN-85484941-433,1431,40400.0,28-07-2025,orange_money,success,ORANGE_MONEY
MOMO-17303534-629,4424,11100.0,2024/01/21,mtn_momo,success,MTN285
BNKT-42192420-511,3103,25700.0,2024-10-06,bank_transfer,success,SGBC6457
MOMO-82960848-929,3029,8300.0,09/08/2024,mtn_momo,reversed,MTN860
MOMO-79400664-264,1383,23600.0,17/09/2025,mtn_momo,success,MTN958
MOMO-19656586-590,3847,30200.0,10-11-2024,mtn_momo,success,MTN500
MOMO-54081211-711,4496,14600.0,2025-11-04,mtn_momo,success,MTN732
MOMO-77704885-639,2297,34200.0,27/03/2024,mtn_momo,success,MTN843
ORMN-50457819-792,1301,128800.0,19-12-2024,orange_money,success,OM54
CASH-98980515-634-DUP,1144,7200.0,26/06/2024,cash,failed,
ORMN-51384894-968,1216,6800.0,2025/09/26,orange_money,success,OM36
MOMO-49171282-764,1857,12900.0,2024/10/28,mtn_momo,success,MTN222
MOMO-86565272-776,1242,8400.0,2025-06-07,mtn_momo,success,MTN752
ORMN-99699415-778,160,16500.0,17/11/2024,orange_money,reversed,OM28
MOMO-69805115-772,3138,9400.0,27/09/2025,mtn_momo,success,MTN986
BNKT-91397121-310,4110,90900.0,11/07/2024,bank_transfer,success,SGBC3753
MOMO-93314471-380,1133,17700.0,2024/05/25,mtn_momo,success,MTN839
BNKT-78409552-862,163,5100.0,25-09-2024,bank_transfer,failed,SGBC6307
ORMN-73741404-283,3532,8000.0,2024-01-18,orange_money,success,OM94
MOMO-41095226-759,3815,8000.0,2024-02-20,mtn_momo,success,MTN177
ORMN-67771859-299,760,17200.0,04/05/2025,orange_money,reversed,OM23
ORMN-84457977-909,2097,11800.0,06-03-2025,orange_money,success,OM237
ORMN-49120800-843,298,10900.0,25-01-2024,orange_money,success,OM-CM
MOMO-25736320-285,3906,0.0,2025-04-21,mtn_momo,failed,MTN852
MOMO-97030125-328,2244,65700.0,25/03/2025,mtn_momo,success,MTN878
MOMO-59070723-121,997,16000.0,2024/09/06,mtn_momo,success,MTN590
ORMN-30741915-703,3154,10800.0,2025-03-15,orange_money,success,OM237
MOMO-38848627-742,3222,4300.0,2025/04/15,mtn_momo,success,MTN239
MOMO-65875996-347,2386,14600.0,20-10-2025,mtn_momo,success,MTN938
ORMN-73793333-770,586,0.0,03/06/2025,orange_money,success,OM95
ORMN-18584557-499,5,6000.0,2024/06/13,orange_money,success,OM237
ORMN-89414718-170,4700,10300.0,25-12-2024,orange_money,success,OM237
MOMO-18285184-474,3725,6900.0,02/07/2025,mtn_momo,pending,MTN829
ORMN-59121115-335,2393,4800.0,2024-03-10,orange_money,success,OM237
MOMO-15849848-818,1505,12000.0,16/04/2025,mtn_momo,success,MTN713
ORMN-70632704-718,3448,5600.0,18/11/2024,orange_money,success,OM42
ORMN-62287211-246,3619,21000.0,2025-05-11,orange_money,success,ORANGE_MONEY
MOMO-27546244-655,261,33200.0,2024/05/29,mtn_momo,success,MTN311
CASH-37996823-513,1116,17000.0,07-05-2024,cash,success,
MOMO-90363423-500,2910,46400.0,2025-03-23,mtn_momo,success,MTN620
MOMO-86154871-829,2218,12000.0,2024/05/26,mtn_momo,success,
ORMN-99169265-327,3215,12200.0,2024-08-11,orange_money,success,OM91
ORMN-79560387-701,1648,5800.0,22-12-2025,orange_money,success,OM237
ORMN-95288641-230,3738,4500.0,19-05-2024,orange_money,success,ORANGE_MONEY
ORMN-54340413-576,3499,15400.0,2024/12/21,orange_money,success,OM78
CASH-58982234-532,1405,7100.0,2024-04-18,cash,success,
MOMO-99152743-923,1631,16900.0,2025/01/09,mtn_momo,success,MTN731
ORMN-60658819-779,3417,13500.0,2024/02/02,orange_money,success,OM237
ORMN-94518605-338,3226,7100.0,2025-07-13,orange_money,success,OM237
ORMN-48917554-749,4796,4600.0,2024/12/11,orange_money,success,OM237
MOMO-81907817-567,2898,13200.0,17/01/2024,mtn_momo,pending,MTN202
MOMO-92852318-807,843,13400.0,13-02-2024,mtn_momo,failed,MTN117
MOMO-97872512-114,440,148300.0,2024-12-10,mtn_momo,success,MTN531
CASH-57194150-709,1581,12500.0,03/12/2024,cash,pending,
CASH-76141808-224,3470,14600.0,08-05-2025,cash,success,
MOMO-95130698-335,2210,3700.0,2024-12-12,mtn_momo,success,MTN947
ORMN-10287589-798,3060,7500.0,2024/07/20,orange_money,success,ORANGE_MONEY
MOMO-68278115-595,2957,6100.0,2025-04-02,mtn_momo,success,MTN732
ORMN-51529629-291,3983,5300.0,16/04/2024,orange_money,success,OM-CM
ORMN-12469425-225,734,7800.0,2025-05-16,orange_money,success,OM237
MOMO-90959496-800,4050,8100.0,01-10-2024,mtn_momo,success,MTN530
MOMO-44831726-603,4277,4500.0,2025/10/12,mtn_momo,success,MTN587
MOMO-57554557-530,1843,110300.0,17/11/2025,mtn_momo,success,MTN700
ORMN-57763190-715,723,-3600.0,29/09/2025,orange_money,success,OM237
MOMO-57068870-600,795,34200.0,26/07/2025,mtn_momo,success,MTN161
ORMN-23421158-761,4684,5000.0,2025/03/07,orange_money,success,OM-CM
CASH-53151621-633,2951,16100.0,02-02-2024,cash,success,
MOMO-31903257-335,2265,58600.0,2024-04-19,mtn_momo,success,MTN803
ORMN-57335692-931,231,55300.0,24-10-2025,orange_money,success,OM44
CASH-19381643-811,4715,10300.0,24/03/2024,cash,success,
MOMO-67774616-359,4283,4600.0,2025-12-17,mtn_momo,success,MTN431
ORMN-93164667-111,2567,11100.0,2025-05-18,orange_money,success,OM237
BNKT-27798425-326,422,5800.0,2024/08/02,bank_transfer,success,SGBC1365
ORMN-32695719-223,3774,16600.0,06-02-2024,orange_money,success,OM63
ORMN-92466935-986,806,15500.0,2024/06/26,orange_money,pending,OM237
MOMO-51541318-781,2872,9000.0,22/04/2025,mtn_momo,success,MTN103
ORMN-31239698-183,1606,7100.0,19-08-2025,orange_money,success,OM83
ORMN-16210875-715,1568,4800.0,16/10/2025,orange_money,success,OM237
MOMO-88968828-621,4031,15800.0,13-11-2024,mtn_momo,success,MTN938
ORMN-74916205-453,3259,8600.0,2024-01-17,orange_money,failed,OM-CM
ORMN-34405608-418,769,4300.0,03/08/2025,orange_money,success,OM-CM
MOMO-46022750-146,1147,32900.0,12-08-2024,mtn_momo,success,MTN655
ORMN-13561831-141,452,6300.0,21/10/2025,orange_money,success,OM38
MOMO-10239145-826,1963,58300.0,12/10/2025,mtn_momo,success,MTN230
MOMO-31746983-952,244,16300.0,11-06-2025,mtn_momo,success,MTN100
ORMN-43812539-112,1328,12200.0,14/08/2024,orange_money,success,OM68
CASH-53493721-688,3450,7300.0,2025-07-25,cash,success,
MOMO-68930893-663,1853,8500.0,15-02-2024,mtn_momo,success,MTN533
ORMN-43472568-638,1270,4400.0,04-11-2024,orange_money,success,OM237
ORMN-70659491-215,3204,4900.0,2025-11-22,orange_money,success,OM17
MOMO-77871939-517,3144,-900.0,24-08-2025,mtn_momo,success,MTN404
CASH-81711015-916,4293,29300.0,2025/11/04,cash,success,
MOMO-98396264-716,4445,26400.0,15-12-2024,mtn_momo,success,MTN844
BNKT-14819405-835,484,4400.0,2025-08-04,bank_transfer,success,SGBC5686
MOMO-39035159-406,4783,12400.0,25-06-2025,mtn_momo,success,MTN373
ORMN-75086924-233,784,3500.0,2025/10/16,orange_money,success,OM237
BNKT-97250168-955,2884,12000.0,2024/09/10,bank_transfer,success,SGBC7821
ORMN-99217696-768,4595,13100.0,16/07/2025,orange_money,success,OM237
MOMO-69510595-161,2168,3800.0,2024/11/30,mtn_momo,success,MTN470
CASH-44855709-778,3722,5200.0,03/11/2025,cash,success,
MOMO-69914522-135,936,25300.0,07-10-2024,mtn_momo,pending,MTN863
MOMO-82780218-402,3108,28000.0,2024/10/12,mtn_momo,success,MTN346
MOMO-74237229-304,1901,23500.0,28-06-2024,mtn_momo,success,MTN485
MOMO-44066451-921,4545,12100.0,2025-07-29,mtn_momo,success,MTN922
MOMO-37068324-476,3412,10700.0,05-08-2024,mtn_momo,success,MTN925
ORMN-65382325-459,3369,4400.0,27-02-2025,orange_money,success,OM67
ORMN-18800383-681,3396,27100.0,2025-09-16,orange_money,success,OM-CM
ORMN-33506528-279,60,7100.0,2025-09-08,orange_money,success,OM237
MOMO-24736586-678,397,9500.0,2024/06/21,mtn_momo,success,MTN629
ORMN-26817401-927,68,6600.0,2024-06-25,orange_money,success,OM-CM
MOMO-81475876-857,2880,10600.0,27/07/2025,mtn_momo,success,MTN854
ORMN-25672933-652,1354,5100.0,17/08/2025,orange_money,success,OM61
MOMO-63497052-759,173,4900.0,2024-12-01,mtn_momo,success,MTN969
CASH-62992129-502,1402,9600.0,2024/05/11,cash,reversed,
ORMN-44276211-982,1579,16200.0,28/09/2024,orange_money,success,OM-CM
MOMO-59079580-546,1004,15200.0,05-07-2025,mtn_momo,success,MTN993
MOMO-75914770-315,1850,13200.0,28/06/2024,mtn_momo,success,MTN411
MOMO-48924860-602,1589,5000.0,2025-09-21,mtn_momo,success,MTN345
ORMN-84699826-494,3461,17600.0,2025/10/25,orange_money,success,OM84
ORMN-42931710-370,3353,8700.0,2025-06-17,orange_money,reversed,OM237
MOMO-20283725-178,1044,7000.0,2025-10-07,mtn_momo,success,MTN128
MOMO-13132900-241,394,7200.0,29-06-2025,mtn_momo,success,MTN322
MOMO-97906518-425,1863,83000.0,2024-05-31,mtn_momo,success,MTN482
MOMO-99101145-480,2402,33000.0,27-10-2025,mtn_momo,success,MTN470
ORMN-93304860-701,4610,12200.0,16-06-2025,orange_money,pending,OM237
MOMO-41290434-783,2458,4700.0,18-06-2025,mtn_momo,success,MTN386
ORMN-67811837-441,3865,37200.0,2024-12-10,orange_money,success,OM237
ORMN-14622596-542,265,12400.0,29-07-2024,orange_money,failed,OM237
MOMO-88551035-804,4484,17900.0,15-11-2024,mtn_momo,success,MTN301
MOMO-11556157-437,2307,13700.0,22-04-2024,mtn_momo,success,MTN208
MOMO-53796663-903,2281,25400.0,09-01-2024,mtn_momo,success,MTN175
ORMN-45984672-295,1722,10600.0,28/01/2024,orange_money,pending,OM-CM
ORMN-19783515-640,1627,7300.0,2024-09-26,orange_money,success,OM36
MOMO-40134452-808,2060,24900.0,03-10-2024,mtn_momo,success,MTN611
MOMO-58526411-687,448,5000.0,03-01-2024,mtn_momo,success,MTN775
ORMN-72636316-653,3307,4600.0,2024/08/16,orange_money,success,OM92
ORMN-15460140-554,2091,141300.0,11/08/2025,orange_money,success,
CASH-76372193-931,2906,13000.0,30/10/2024,cash,success,
BNKT-34648716-606,3126,6700.0,20/10/2025,bank_transfer,success,SGBC1108
ORMN-45530066-699,3090,6000.0,18/11/2024,orange_money,success,OM-CM
