source_id,source_type,target_id,target_type,relation,date,weight
DIST-011,distributor,499,installation,SOLD,17/04/2020,
DIST-010,distributor,500,installation,SOLD,2022-07-29,
DIST-029,distributor,501,installation,SOLD,30-05-2020,
DIST-038,distributor,502,installation,SOLD,2023/12/16,
DIST-030,distributor,503,installation,SOLD,21-10-2022,
DIST-012,distributor,504,installation,SOLD,2022/12/22,
DIST-011,distributor,505,installation,SOLD,2023-02-17,
DIST-030,distributor,506,installation,SOLD,2023-09-06,
DIST-028,distributor,507,installation,SOLD,2023/11/13,
DIST-038,distributor,508,installation,SOLD,06/12/2022,
DIST-025,distributor,509,installation,SOLD,08/09/2020,
DIST-019,distributor,510,installation,SOLD,29-01-2025,
DIST-020,distributor,511,installation,SOLD,2023/11/11,
DIST-036,distributor,512,installation,SOLD,2020/03/03,
DIST-026,distributor,513,installation,SOLD,03-06-2023,
DIST-013,distributor,514,installation,SOLD,25-03-2023,
DIST-005,distributor,515,installation,SOLD,22-05-2021,
DIST-028,distributor,516,installation,SOLD,11-01-2024,
DIST-001,distributor,517,installation,SOLD,2022/03/06,
DIST-008,distributor,518,installation,SOLD,2020-11-04,
DIST-031,distributor,519,installation,SOLD,2020/10/29,
DIST-037,distributor,520,installation,SOLD,2023/09/30,
DIST-020,distributor,521,installation,SOLD,2024/12/16,
DIST-002,distributor,522,installation,SOLD,2020-11-12,
DIST-001,distributor,523,installation,SOLD,2025-04-20,
DIST-034,distributor,524,installation,SOLD,30/01/2023,
DIST-014,distributor,525,installation,SOLD,06/02/2023,
DIST-031,distributor,526,installation,SOLD,2024-09-10,
DIST-001,distributor,527,installation,SOLD,25-12-2023,
DIST-018,distributor,528,installation,SOLD,08/06/2022,
DIST-022,distributor,529,installation,SOLD,2021/09/10,
DIST-029,distributor,530,installation,SOLD,2022/07/29,
DIST-008,distributor,531,installation,SOLD,08/03/2021,
DIST-030,distributor,532,installation,SOLD,22-10-2020,
DIST-025,distributor,533,installation,SOLD,2020/09/03,
DIST-032,distributor,534,installation,SOLD,05-10-2024,
DIST-037,distributor,535,installation,SOLD,16/12/2023,
DIST-037,distributor,536,installation,SOLD,03-05-2024,
DIST-037,distributor,537,installation,SOLD,2023/03/21,
DIST-030,distributor,538,installation,SOLD,2022-08-18,
DIST-032,distributor,539,installation,SOLD,2023-11-21,
DIST-025,distributor,540,installation,SOLD,2024/10/05,
DIST-003,distributor,541,installation,SOLD,18-12-2021,
DIST-031,distributor,542,installation,SOLD,2020-07-21,
DIST-011,distributor,543,installation,SOLD,15/09/2020,
DIST-021,distributor,544,installation,SOLD,2025-01-23,
DIST-005,distributor,545,installation,SOLD,13-05-2021,
DIST-007,distributor,546,installation,SOLD,16-05-2025,
DIST-038,distributor,547,installation,SOLD,15-09-2023,
DIST-012,distributor,548,installation,SOLD,2020-06-25,
DIST-023,distributor,549,installation,SOLD,2024-11-27,
DIST-030,distributor,550,installation,SOLD,2021/12/07,
DIST-011,distributor,551,installation,SOLD,12/07/2020,
DIST-030,distributor,552,installation,SOLD,2020-08-10,
DIST-038,distributor,553,installation,SOLD,2021/11/08,
DIST-025,distributor,554,installation,SOLD,15-10-2020,
DIST-025,distributor,555,installation,SOLD,2024-01-22,
DIST-009,distributor,556,installation,SOLD,15-02-2024,
DIST-036,distributor,557,installation,SOLD,24-11-2020,
DIST-016,distributor,558,installation,SOLD,2023-11-10,
DIST-028,distributor,559,installation,SOLD,29/03/2024,
DIST-009,distributor,560,installation,SOLD,13/03/2022,
DIST-030,distributor,561,installation,SOLD,2023-08-12,
DIST-034,distributor,562,installation,SOLD,2023/10/15,
DIST-025,distributor,563,installation,SOLD,2020/07/05,
DIST-008,distributor,564,installation,SOLD,2025-02-05,
DIST-005,distributor,565,installation,SOLD,05-01-2024,
DIST-035,distributor,566,installation,SOLD,2024/01/04,
DIST-006,distributor,567,installation,SOLD,2021/09/07,
DIST-010,distributor,568,installation,SOLD,25/11/2021,
DIST-002,distributor,569,installation,SOLD,12/09/2020,
DIST-034,distributor,570,installation,SOLD,14-12-2023,
DIST-024,distributor,571,installation,SOLD,2020-07-26,
DIST-012,distributor,572,installation,SOLD,2021-06-20,
DIST-014,distributor,573,installation,SOLD,2020/06/16,
DIST-002,distributor,574,installation,SOLD,2024-05-30,
DIST-033,distributor,575,installation,SOLD,05-09-2022,
DIST-036,distributor,576,installation,SOLD,17-05-2020,
DIST-034,distributor,577,installation,SOLD,2022-07-12,
DIST-033,distributor,578,installation,SOLD,27-03-2023,
DIST-023,distributor,579,installation,SOLD,15/12/2023,
DIST-009,distributor,580,installation,SOLD,01/04/2025,
DIST-001,distributor,581,installation,SOLD,28-06-2022,
DIST-036,distributor,582,installation,SOLD,2022/09/25,
DIST-020,distributor,583,installation,SOLD,08/03/2024,
DIST-032,distributor,584,installation,SOLD,31/03/2022,
DIST-031,distributor,585,installation,SOLD,2021/03/07,
DIST-023,distributor,586,installation,SOLD,2022/06/26,
DIST-033,distributor,587,installation,SOLD,21/09/2021,
DIST-038,distributor,588,installation,SOLD,21/05/2021,
DIST-014,distributor,589,installation,SOLD,2022-01-16,
DIST-023,distributor,590,installation,SOLD,2023-04-01,
DIST-015,distributor,591,installation,SOLD,2021-05-17,
DIST-031,distributor,592,installation,SOLD,2020-07-11,
DIST-005,distributor,593,installation,SOLD,01/04/2020,
DIST-010,distributor,594,installation,SOLD,2022/07/10,
DIST-038,distributor,595,installation,SOLD,2024-08-30,
DIST-031,distributor,596,installation,SOLD,2025-03-06,
DIST-033,distributor,597,installation,SOLD,2021/02/14,
DIST-003,distributor,598,installation,SOLD,12/05/2024,
DIST-015,distributor,599,installation,SOLD,20-08-2022,
DIST-026,distributor,600,installation,SOLD,20/11/2020,
DIST-013,distributor,601,installation,SOLD,23-03-2025,
DIST-023,distributor,602,installation,SOLD,17-04-2025,
DIST-032,distributor,603,installation,SOLD,23/04/2021,
DIST-020,distributor,604,installation,SOLD,25/12/2020,
DIST-017,distributor,605,installation,SOLD,05/10/2024,
DIST-030,distributor,606,installation,SOLD,2021/09/01,
DIST-037,distributor,607,installation,SOLD,15-11-2024,
DIST-025,distributor,608,installation,SOLD,2023/03/01,
DIST-002,distributor,609,installation,SOLD,25-01-2023,
DIST-004,distributor,610,installation,SOLD,2022-04-09,
DIST-002,distributor,611,installation,SOLD,25-06-2020,
DIST-002,distributor,612,installation,SOLD,18-05-2023,
DIST-033,distributor,613,installation,SOLD,2023-01-19,
DIST-017,distributor,614,installation,SOLD,15-01-2025,
DIST-037,distributor,615,installation,SOLD,16-03-2024,
DIST-021,distributor,616,installation,SOLD,2023/08/02,
DIST-032,distributor,617,installation,SOLD,2024/02/20,
DIST-010,distributor,618,installation,SOLD,19-09-2022,
DIST-018,distributor,619,installation,SOLD,2021/07/12,
DIST-002,distributor,620,installation,SOLD,21-10-2022,
DIST-018,distributor,621,installation,SOLD,2022/05/12,
DIST-020,distributor,622,installation,SOLD,2023/08/17,
DIST-034,distributor,623,installation,SOLD,2025/02/06,
DIST-028,distributor,624,installation,SOLD,2021-01-26,
DIST-035,distributor,625,installation,SOLD,2021/02/14,
DIST-020,distributor,626,installation,SOLD,26/04/2025,
DIST-036,distributor,627,installation,SOLD,02/04/2023,
DIST-016,distributor,628,installation,SOLD,11-07-2021,
DIST-027,distributor,629,installation,SOLD,29-12-2022,
DIST-002,distributor,630,installation,SOLD,22-09-2021,
DIST-037,distributor,631,installation,SOLD,2021-07-04,
DIST-038,distributor,632,installation,SOLD,2022-07-24,
DIST-002,distributor,633,installation,SOLD,2025-05-15,
DIST-017,distributor,634,installation,SOLD,2023-04-18,
DIST-014,distributor,635,installation,SOLD,2022/06/06,
DIST-014,distributor,636,installation,SOLD,2022-07-28,
DIST-029,distributor,637,installation,SOLD,23-04-2023,
DIST-028,distributor,638,installation,SOLD,06/05/2022,
DIST-003,distributor,639,installation,SOLD,15-06-2024,
DIST-011,distributor,640,installation,SOLD,18-01-2023,
DIST-003,distributor,641,installation,SOLD,2024/05/29,
DIST-028,distributor,642,installation,SOLD,06-11-2022,
DIST-003,distributor,643,installation,SOLD,22-07-2021,
DIST-036,distributor,644,installation,SOLD,10/05/2024,
DIST-033,distributor,645,installation,SOLD,2024-12-14,
DIST-002,distributor,646,installation,SOLD,15-03-2021,
DIST-031,distributor,647,installation,SOLD,15/06/2022,
DIST-037,distributor,648,installation,SOLD,2020/07/30,
DIST-016,distributor,649,installation,SOLD,23/07/2023,
DIST-020,distributor,650,installation,SOLD,2023/11/04,
DIST-025,distributor,651,installation,SOLD,14-12-2024,
DIST-033,distributor,652,installation,SOLD,2024-02-09,
DIST-031,distributor,653,installation,SOLD,2021/04/02,
DIST-005,distributor,654,installation,SOLD,13/07/2024,
DIST-017,distributor,655,installation,SOLD,12/06/2024,
DIST-020,distributor,656,installation,SOLD,13-01-2024,
DIST-028,distributor,657,installation,SOLD,19-03-2020,
DIST-024,distributor,658,installation,SOLD,2023/07/11,
DIST-002,distributor,659,installation,SOLD,2021-05-25,
DIST-031,distributor,660,installation,SOLD,2021-02-25,
DIST-002,distributor,661,installation,SOLD,2025-02-21,
DIST-028,distributor,662,installation,SOLD,2024/05/19,
DIST-004,distributor,663,installation,SOLD,2023/10/03,
DIST-028,distributor,664,installation,SOLD,2022-08-12,
DIST-030,distributor,665,installation,SOLD,29-08-2022,
DIST-006,distributor,666,installation,SOLD,2021-04-06,
DIST-014,distributor,667,installation,SOLD,2020/04/26,
DIST-028,distributor,668,installation,SOLD,03/02/2022,
DIST-033,distributor,669,installation,SOLD,18/01/2021,
DIST-003,distributor,670,installation,SOLD,01/08/2021,
DIST-007,distributor,671,installation,SOLD,2023/04/05,
DIST-022,distributor,672,installation,SOLD,15/08/2021,
DIST-027,distributor,673,installation,SOLD,03-05-2021,
DIST-029,distributor,674,installation,SOLD,31/03/2020,
DIST-003,distributor,675,installation,SOLD,12/06/2021,
DIST-018,distributor,676,installation,SOLD,2025-05-10,
DIST-020,distributor,677,installation,SOLD,2024/09/25,
DIST-020,distributor,678,installation,SOLD,11/07/2021,
DIST-004,distributor,679,installation,SOLD,2022/05/17,
DIST-037,distributor,680,installation,SOLD,2024/01/07,
DIST-034,distributor,681,installation,SOLD,2021/01/21,
DIST-006,distributor,682,installation,SOLD,09-04-2021,
DIST-036,distributor,683,installation,SOLD,2023/07/10,
DIST-027,distributor,684,installation,SOLD,2021-05-23,
DIST-003,distributor,685,installation,SOLD,2024/12/01,
DIST-010,distributor,686,installation,SOLD,2022/10/04,
DIST-020,distributor,687,installation,SOLD,2021-12-30,
DIST-037,distributor,688,installation,SOLD,2024/01/05,
DIST-033,distributor,689,installation,SOLD,28-12-2023,
DIST-035,distributor,690,installation,SOLD,2023/12/07,
DIST-035,distributor,691,installation,SOLD,2020-08-12,
DIST-018,distributor,692,installation,SOLD,02-04-2022,
DIST-012,distributor,693,installation,SOLD,2024/08/27,
DIST-010,distributor,694,installation,SOLD,2020-12-04,
DIST-004,distributor,695,installation,SOLD,2021/01/01,
DIST-016,distributor,696,installation,SOLD,2025-02-23,
DIST-004,distributor,697,installation,SOLD,13-11-2024,
DIST-036,distributor,698,installation,SOLD,2021/03/26,
DIST-035,distributor,699,installation,SOLD,19-11-2024,
DIST-017,distributor,700,installation,SOLD,2023/05/26,
DIST-006,distributor,701,installation,SOLD,2021-03-18,
DIST-018,distributor,702,installation,SOLD,2022/11/25,
DIST-031,distributor,703,installation,SOLD,2020-03-30,
DIST-002,distributor,704,installation,SOLD,14/12/2023,
DIST-024,distributor,705,installation,SOLD,12/12/2023,
DIST-015,distributor,706,installation,SOLD,02/04/2023,
DIST-037,distributor,707,installation,SOLD,2021-08-12,
DIST-037,distributor,708,installation,SOLD,2024/08/12,
DIST-028,distributor,709,installation,SOLD,2020/08/09,
DIST-032,distributor,710,installation,SOLD,2020-07-14,
DIST-022,distributor,711,installation,SOLD,10/01/2025,
DIST-013,distributor,712,installation,SOLD,22/10/2022,
DIST-016,distributor,713,installation,SOLD,2022/03/11,
DIST-029,distributor,714,installation,SOLD,21/11/2020,
DIST-020,distributor,715,installation,SOLD,02/11/2023,
DIST-027,distributor,716,installation,SOLD,06/04/2025,
DIST-002,distributor,717,installation,SOLD,2022-12-15,
DIST-017,distributor,718,installation,SOLD,04-04-2024,
DIST-028,distributor,719,installation,SOLD,2023/03/17,
DIST-001,distributor,720,installation,SOLD,24/05/2021,
DIST-022,distributor,721,installation,SOLD,18-03-2024,
DIST-022,distributor,722,installation,SOLD,11/01/2024,
DIST-014,distributor,723,installation,SOLD,25-12-2022,
DIST-036,distributor,724,installation,SOLD,20-08-2022,
DIST-015,distributor,725,installation,SOLD,2021/08/24,
DIST-009,distributor,726,installation,SOLD,2021/02/08,
DIST-028,distributor,727,installation,SOLD,20/09/2020,
DIST-028,distributor,728,installation,SOLD,30/03/2022,
DIST-033,distributor,729,installation,SOLD,2024-04-28,
DIST-032,distributor,730,installation,SOLD,2021/09/08,
DIST-003,distributor,731,installation,SOLD,21-11-2021,
DIST-017,distributor,732,installation,SOLD,22/04/2021,
DIST-033,distributor,733,installation,SOLD,15-10-2023,
DIST-002,distributor,734,installation,SOLD,2022/02/25,
DIST-015,distributor,735,installation,SOLD,2020/10/08,
DIST-009,distributor,736,installation,SOLD,2024/10/13,
DIST-033,distributor,737,installation,SOLD,07-06-2021,
DIST-022,distributor,738,installation,SOLD,2022-10-29,
DIST-037,distributor,739,installation,SOLD,06/10/2022,
DIST-038,distributor,740,installation,SOLD,2020-06-09,
DIST-035,distributor,741,installation,SOLD,15/03/2024,
DIST-032,distributor,742,installation,SOLD,09/11/2021,
DIST-004,distributor,743,installation,SOLD,2020-04-04,
DIST-005,distributor,744,installation,SOLD,2021-12-02,
DIST-013,distributor,745,installation,SOLD,2024/01/25,
DIST-022,distributor,746,installation,SOLD,04-05-2024,
DIST-023,distributor,747,installation,SOLD,11-09-2022,
DIST-012,distributor,748,installation,SOLD,22-12-2020,
DIST-014,distributor,749,installation,SOLD,30/08/2023,
DIST-014,distributor,750,installation,SOLD,04/02/2024,
DIST-003,distributor,751,installation,SOLD,2021-02-20,
DIST-016,distributor,752,installation,SOLD,2023-11-20,
DIST-019,distributor,753,installation,SOLD,2023-06-28,
DIST-035,distributor,754,installation,SOLD,27/07/2020,
DIST-013,distributor,755,installation,SOLD,2023-05-08,
DIST-005,distributor,756,installation,SOLD,2020-12-26,
DIST-014,distributor,757,installation,SOLD,11-07-2023,
DIST-026,distributor,758,installation,SOLD,07-04-2020,
DIST-005,distributor,759,installation,SOLD,2023/08/30,
DIST-009,distributor,760,installation,SOLD,13-11-2022,
DIST-038,distributor,761,installation,SOLD,2020-04-11,
DIST-006,distributor,762,installation,SOLD,08-05-2023,
DIST-029,distributor,763,installation,SOLD,2022-12-17,
DIST-022,distributor,764,installation,SOLD,30/11/2021,
DIST-032,distributor,765,installation,SOLD,19/10/2021,
DIST-036,distributor,766,installation,SOLD,2021-11-25,
DIST-012,distributor,767,installation,SOLD,2022/09/28,
DIST-025,distributor,768,installation,SOLD,02-12-2023,
DIST-035,distributor,769,installation,SOLD,2021/08/28,
DIST-022,distributor,770,installation,SOLD,2024-02-26,
DIST-027,distributor,771,installation,SOLD,04-05-2023,
DIST-037,distributor,772,installation,SOLD,2023/11/16,
DIST-016,distributor,773,installation,SOLD,2020/06/16,
DIST-030,distributor,774,installation,SOLD,2021/06/01,
DIST-006,distributor,775,installation,SOLD,08-10-2021,
DIST-007,distributor,776,installation,SOLD,2023-02-03,
DIST-005,distributor,777,installation,SOLD,20-09-2023,
DIST-032,distributor,778,installation,SOLD,06-02-2021,
DIST-027,distributor,779,installation,SOLD,2021-02-03,
DIST-038,distributor,780,installation,SOLD,16/04/2024,
DIST-003,distributor,781,installation,SOLD,09/08/2024,
DIST-028,distributor,782,installation,SOLD,2023/01/30,
DIST-007,distributor,783,installation,SOLD,2023-08-01,
DIST-031,distributor,784,installation,SOLD,05/10/2021,
DIST-029,distributor,785,installation,SOLD,14-04-2024,
DIST-013,distributor,786,installation,SOLD,02/08/2024,
DIST-029,distributor,787,installation,SOLD,2024-04-07,
DIST-002,distributor,788,installation,SOLD,10-12-2022,
DIST-032,distributor,789,installation,SOLD,2022-12-29,
DIST-015,distributor,790,installation,SOLD,22/08/2022,
DIST-021,distributor,791,installation,SOLD,26/01/2025,
DIST-009,distributor,792,installation,SOLD,2025-04-13,
DIST-032,distributor,793,installation,SOLD,2021/06/02,
DIST-031,distributor,794,installation,SOLD,31-12-2021,
DIST-015,distributor,795,installation,SOLD,2020-08-11,
DIST-026,distributor,796,installation,SOLD,2024/03/10,
DIST-009,distributor,797,installation,SOLD,06/02/2025,
DIST-014,distributor,798,installation,SOLD,29/10/2021,
DIST-007,distributor,799,installation,SOLD,2024-03-12,
DIST-016,distributor,800,installation,SOLD,19-03-2022,
DIST-018,distributor,801,installation,SOLD,2023/12/13,
DIST-002,distributor,802,installation,SOLD,13-01-2025,
DIST-028,distributor,803,installation,SOLD,25/03/2021,
DIST-035,distributor,804,installation,SOLD,02-09-2024,
DIST-036,distributor,805,installation,SOLD,02/11/2022,
DIST-017,distributor,806,installation,SOLD,17/06/2020,
DIST-003,distributor,807,installation,SOLD,2024/07/31,
DIST-035,distributor,808,installation,SOLD,02/01/2021,
DIST-036,distributor,809,installation,SOLD,2023/03/21,
DIST-030,distributor,810,installation,SOLD,29-04-2022,
DIST-033,distributor,811,installation,SOLD,2023-09-25,
DIST-008,distributor,812,installation,SOLD,16/08/2023,
DIST-018,distributor,813,installation,SOLD,2023-05-16,
DIST-034,distributor,814,installation,SOLD,2025/01/11,
DIST-023,distributor,815,installation,SOLD,07-09-2024,
DIST-033,distributor,816,installation,SOLD,2021-03-28,
DIST-027,distributor,817,installation,SOLD,20-09-2021,
DIST-020,distributor,818,installation,SOLD,2020/11/26,
DIST-037,distributor,819,installation,SOLD,06-08-2022,
